Price,Room,Sqr_Meter,Location
2200,4,190,"Tunis, Berge Du Lac"
2500,4,100,"Tunis, Berge Du Lac"
3500,4,120,"Tunis, Berge Du Lac"
3000,4,110,"Tunis, Berge Du Lac"
3400,4,200,"Tunis, Berge Du Lac"
2000,5,140,"Tunis, Berge Du Lac"
2800,5,200,"Tunis, Berge Du Lac"
2500,5,200,"Tunis, Berge Du Lac"
3000,5,209,"Tunis, Berge Du Lac"
1900,5,150,"Tunis, Berge Du Lac"
1500,5,127,"Tunis, Berge Du Lac"
1700,5,170,"Tunis, Berge Du Lac"
1700,5,165,"Tunis, Berge Du Lac"
3200,5,200,"Tunis, Berge Du Lac"
1700,5,157,"Tunis, Berge Du Lac"
1500,5,156,"Tunis, Berge Du Lac"
2600,5,260,"Tunis, Berge Du Lac"
3900,5,250,"Tunis, Berge Du Lac"
2750,5,220,"Tunis, Berge Du Lac"
4000,5,200,"Tunis, Berge Du Lac"
2700,5,150,"Tunis, Berge Du Lac"
4000,5,200,"Tunis, Berge Du Lac"
3900,5,260,"Tunis, Berge Du Lac"
1800,5,180,"Tunis, Berge Du Lac"
2700,5,200,"Tunis, Berge Du Lac"
2900,5,180,"Tunis, Berge Du Lac"
3400,5,190,"Tunis, Berge Du Lac"
2700,5,250,"Tunis, Berge Du Lac"
1700,5,200,"Tunis, Berge Du Lac"
3000,5,200,"Tunis, Berge Du Lac"
2300,5,115,"Tunis, Berge Du Lac"
2800,5,150,"Tunis, Berge Du Lac"
280,5,160,"Tunis, Berge Du Lac"
2000,5,120,"Tunis, Berge Du Lac"
3000,5,150,"Tunis, Berge Du Lac"
2200,5,120,"Tunis, Berge Du Lac"
2200,5,140,"Tunis, Berge Du Lac"
1700,5,250,"Tunis, Berge Du Lac"
4500,5,200,"Tunis, Berge Du Lac"
1800,5,145,"Tunis, Berge Du Lac"
2500,5,170,"Tunis, Berge Du Lac"
1800,5,185,"Tunis, Berge Du Lac"
3500,5,190,"Tunis, Berge Du Lac"
2200,5,133,"Tunis, Berge Du Lac"
3500,5,210,"Tunis, Berge Du Lac"
2800,5,180,"Tunis, Berge Du Lac"
3000,5,250,"Tunis, Berge Du Lac"
1350,5,156,"Tunis, Berge Du Lac"
1600,5,180,"Tunis, Berge Du Lac"
2500,5,180,"Tunis, Berge Du Lac"
3500,5,320,"Tunis, Berge Du Lac"
2200,5,150,"Tunis, Berge Du Lac"
2500,5,170,"Tunis, Berge Du Lac"
2400,5,180,"Tunis, Berge Du Lac"
2600,5,220,"Tunis, Berge Du Lac"
2500,5,155,"Tunis, Berge Du Lac"
3500,5,250,"Tunis, Berge Du Lac"
2500,5,160,"Tunis, Berge Du Lac"
3000,5,160,"Tunis, Berge Du Lac"
3300,5,230,"Tunis, Berge Du Lac"
3500,5,220,"Tunis, Berge Du Lac"
2500,5,162,"Tunis, Berge Du Lac"
1900,5,134,"Tunis, Berge Du Lac"
1450,5,120,"Tunis, Berge Du Lac"
1450,5,120,"Tunis, Berge Du Lac"
2300,5,160,"Tunis, Berge Du Lac"
2300,5,150,"Tunis, Berge Du Lac"
3000,5,150,"Tunis, Berge Du Lac"
4000,5,180,"Tunis, Berge Du Lac"
2000,5,115,"Tunis, Berge Du Lac"
2800,5,145,"Tunis, Berge Du Lac"
3000,5,145,"Tunis, Berge Du Lac"
2300,5,140,"Tunis, Berge Du Lac"
3500,5,180,"Tunis, Berge Du Lac"
3300,5,180,"Tunis, Berge Du Lac"
3800,5,150,"Tunis, Berge Du Lac"
3000,5,270,"Tunis, Berge Du Lac"
3500,5,250,"Tunis, Berge Du Lac"
4000,5,200,"Tunis, Berge Du Lac"
3000,5,150,"Tunis, Berge Du Lac"
4000,5,250,"Tunis, Berge Du Lac"
3500,5,180,"Tunis, Berge Du Lac"
2400,5,180,"Tunis, Berge Du Lac"
4300,5,200,"Tunis, Berge Du Lac"
2750,5,220,"Tunis, Berge Du Lac"
4000,5,200,"Tunis, Berge Du Lac"
2500,5,220,"Tunis, Berge Du Lac"
1700,5,175,"Tunis, Berge Du Lac"
3000,5,155,"Tunis, Berge Du Lac"
3500,5,185,"Tunis, Berge Du Lac"
2700,5,235,"Tunis, Berge Du Lac"
1800,5,155,"Tunis, Berge Du Lac"
2400,5,220,"Tunis, Berge Du Lac"
2800,5,185,"Tunis, Berge Du Lac"
3000,5,190,"Tunis, Berge Du Lac"
3500,5,180,"Tunis, Berge Du Lac"
1800,5,192,"Tunis, Berge Du Lac"
2000,5,180,"Tunis, Berge Du Lac"
3500,5,200,"Tunis, Berge Du Lac"
2300,5,200,"Tunis, Berge Du Lac"
3500,5,200,"Tunis, Berge Du Lac"
2400,5,220,"Tunis, Berge Du Lac"
1900,5,150,"Tunis, Berge Du Lac"
3300,5,240,"Tunis, Berge Du Lac"
2400,5,220,"Tunis, Berge Du Lac"
2300,5,135,"Tunis, Berge Du Lac"
2500,5,134,"Tunis, Berge Du Lac"
1500,5,134,"Tunis, Berge Du Lac"
3500,5,280,"Tunis, Berge Du Lac"
2800,5,250,"Tunis, Berge Du Lac"
2400,5,200,"Tunis, Berge Du Lac"
3100,5,190,"Tunis, Berge Du Lac"
4000,5,220,"Tunis, Berge Du Lac"
3500,5,205,"Tunis, Berge Du Lac"
4000,5,220,"Tunis, Berge Du Lac"
1000,3,110,"Tunis, Berge Du Lac"
3000,4,150,"Tunis, Berge Du Lac"
3500,5,250,"Tunis, Berge Du Lac"
2100,3,200,"Tunis, Berge Du Lac"
2500,3,188,"Tunis, Berge Du Lac"
1600,3,150,"Tunis, Berge Du Lac"
2000,4,115,"Tunis, Berge Du Lac"
3000,4,145,"Tunis, Berge Du Lac"
2200,4,130,"Tunis, Berge Du Lac"
3200,3,140,"Tunis, Berge Du Lac"
2600,3,120,"Tunis, Berge Du Lac"
2000,4,180,"Tunis, Berge Du Lac"
2700,4,200,"Tunis, Berge Du Lac"
1370,1,75,"Tunis, Berge Du Lac"
2000,2,160,"Tunis, Berge Du Lac"
1000,2,90,"Tunis, Berge Du Lac"
3000,3,200,"Tunis, Berge Du Lac"
3200,3,135,"Tunis, Berge Du Lac"
200,3,265,"Tunis, Berge Du Lac"
1000,1,80,"Tunis, Berge Du Lac"
3500,3,140,"Tunis, Berge Du Lac"
2500,4,145,"Tunis, Berge Du Lac"
3200,3,160,"Tunis, Berge Du Lac"
1600,3,100,"Tunis, Berge Du Lac"
2000,2,60,"Tunis, Berge Du Lac"
1700,2,120,"Tunis, Berge Du Lac"
3500,3,160,"Tunis, Berge Du Lac"
1570,3,133,"Tunis, Berge Du Lac"
3800,4,150,"Tunis, Berge Du Lac"
2500,3,200,"Tunis, Berge Du Lac"
2700,3,265,"Tunis, Berge Du Lac"
280,4,250,"Tunis, Berge Du Lac"
2000,2,80,"Tunis, Berge Du Lac"
2500,3,150,"Tunis, Berge Du Lac"
1600,4,180,"Tunis, Berge Du Lac"
1500,2,57,"Tunis, Berge Du Lac"
1500,2,57,"Tunis, Berge Du Lac"
250,3,200,"Tunis, Berge Du Lac"
200,1,60,"Tunis, Berge Du Lac"
1100,1,80,"Tunis, Berge Du Lac"
1400,2,60,"Tunis, Berge Du Lac"
1400,2,60,"Tunis, Berge Du Lac"
1600,3,130,"Tunis, Berge Du Lac"
1270,2,80,"Tunis, Berge Du Lac"
3000,4,130,"Tunis, Berge Du Lac"
3500,4,350,"Tunis, Berge Du Lac"
1450,1,60,"Tunis, Berge Du Lac"
1600,2,100,"Tunis, Berge Du Lac"
1800,2,80,"Tunis, Berge Du Lac"
1500,5,140,"Tunis, Berge Du Lac"
1000,1,60,"Tunis, Berge Du Lac"
1250,1,60,"Tunis, Berge Du Lac"
1400,1,60,"Tunis, Berge Du Lac"
1600,2,120,"Tunis, Berge Du Lac"
1100,2,80,"Tunis, Berge Du Lac"
2000,2,80,"Tunis, Berge Du Lac"
3000,3,180,"Tunis, Berge Du Lac"
1900,3,120,"Tunis, Berge Du Lac"
3100,4,180,"Tunis, Berge Du Lac"
2500,4,180,"Tunis, Berge Du Lac"
3100,4,200,"Tunis, Berge Du Lac"
950,1,26,"Tunis, Berge Du Lac"
2140,2,150,"Tunis, Berge Du Lac"
2600,2,200,"Tunis, Berge Du Lac"
3000,3,173,"Tunis, Berge Du Lac"
2300,4,140,"Tunis, Berge Du Lac"
1500,4,150,"Tunis, Berge Du Lac"
2500,4,180,"Tunis, Berge Du Lac"
3500,5,200,"Tunis, Berge Du Lac"
3400,4,190,"Tunis, Berge Du Lac"
2000,2,100,"Tunis, Berge Du Lac"
2900,4,180,"Tunis, Berge Du Lac"
1500,2,60,"Tunis, Berge Du Lac"
2700,4,180,"Tunis, Berge Du Lac"
1300,4,100,"Tunis, Berge Du Lac"
2000,1,66,"Tunis, Berge Du Lac"
3600,5,280,"Tunis, Berge Du Lac"
1700,3,100,"Tunis, Berge Du Lac"
1600,2,55,"Tunis, Berge Du Lac"
2500,4,150,"Tunis, Berge Du Lac"
2200,3,126,"Tunis, Berge Du Lac"
1500,4,140,"Tunis, Berge Du Lac"
3300,4,200,"Tunis, Berge Du Lac"
1950,3,110,"Tunis, Berge Du Lac"
2700,4,141,"Tunis, Berge Du Lac"
1800,3,120,"Tunis, Berge Du Lac"
3700,4,130,"Tunis, Berge Du Lac"
3700,4,130,"Tunis, Berge Du Lac"
3200,4,180,"Tunis, Berge Du Lac"
3500,3,170,"Tunis, Berge Du Lac"
1500,3,115,"Tunis, Berge Du Lac"
2400,3,120,"Tunis, Berge Du Lac"
3000,3,110,"Tunis, Berge Du Lac"
1200,2,67,"Tunis, Berge Du Lac"
1500,2,70,"Tunis, Berge Du Lac"
1650,2,60,"Tunis, Berge Du Lac"
2200,2,80,"Tunis, Berge Du Lac"
1600,2,50,"Tunis, Berge Du Lac"
2000,3,110,"Tunis, Berge Du Lac"
1350,3,80,"Tunis, Berge Du Lac"
2800,3,110,"Tunis, Berge Du Lac"
1700,3,115,"Tunis, Berge Du Lac"
1500,3,110,"Tunis, Berge Du Lac"
3500,5,280,"Tunis, Berge Du Lac"
1800,3,200,"Tunis, Berge Du Lac"
3150,4,150,"Tunis, Berge Du Lac"
1700,4,150,"Tunis, Berge Du Lac"
1500,2,67,"Tunis, Berge Du Lac"
250,3,130,"Tunis, Berge Du Lac"
2000,3,100,"Tunis, Berge Du Lac"
2000,5,220,"Tunis, Berge Du Lac"
250,2,90,"Tunis, Berge Du Lac"
300,4,300,"Tunis, Berge Du Lac"
1300,1,68,"Tunis, Berge Du Lac"
3000,5,150,"Tunis, Berge Du Lac"
400,5,200,"Tunis, Berge Du Lac"
1200,1,55,"Tunis, Berge Du Lac"
1500,2,120,"Tunis, Berge Du Lac"
2500,4,160,"Tunis, Berge Du Lac"
2600,1,100,"Tunis, Berge Du Lac"
3600,3,270,"Tunis, Berge Du Lac"
1100,2,75,"Tunis, Berge Du Lac"
2800,3,110,"Tunis, Berge Du Lac"
3000,3,178,"Tunis, Berge Du Lac"
1000,2,60,"Tunis, Berge Du Lac"
2500,3,135,"Tunis, Berge Du Lac"
1500,5,120,"Tunis, Berge Du Lac"
1400,1,70,"Tunis, Berge Du Lac"
1500,4,127,"Tunis, Berge Du Lac"
3900,4,260,"Tunis, Berge Du Lac"
1700,4,150,"Tunis, Berge Du Lac"
1500,4,156,"Tunis, Berge Du Lac"
3200,5,230,"Tunis, Berge Du Lac"
2500,5,220,"Tunis, Berge Du Lac"
2600,4,190,"Tunis, Berge Du Lac"
2500,4,205,"Tunis, Berge Du Lac"
1500,1,80,"Tunis, Berge Du Lac"
1400,2,100,"Tunis, Berge Du Lac"
2800,2,115,"Tunis, Berge Du Lac"
1200,2,65,"Tunis, Berge Du Lac"
1300,1,53,"Tunis, Berge Du Lac"
550,3,105,"Tunis, Berge Du Lac"
1800,2,80,"Tunis, Berge Du Lac"
3600,5,208,"Tunis, Berge Du Lac"
3400,4,207,"Tunis, Berge Du Lac"
1600,2,76,"Tunis, Berge Du Lac"
3500,3,240,"Tunis, Berge Du Lac"
1900,2,79,"Tunis, Berge Du Lac"
1000,2,60,"Tunis, Berge Du Lac"
1750,3,120,"Tunis, Berge Du Lac"
2300,3,120,"Tunis, Berge Du Lac"
3000,4,200,"Tunis, Berge Du Lac"
1900,4,190,"Tunis, Berge Du Lac"
1200,2,54,"Tunis, Berge Du Lac"
2000,4,120,"Tunis, Berge Du Lac"
1800,5,170,"Tunis, Berge Du Lac"
1800,5,170,"Tunis, Berge Du Lac"
1800,3,103,"Tunis, Berge Du Lac"
1700,2,160,"Tunis, Berge Du Lac"
1700,3,110,"Tunis, Berge Du Lac"
2800,4,131,"Tunis, Berge Du Lac"
180,1,115,"Tunis, Berge Du Lac"
1100,2,55,"Tunis, Berge Du Lac"
2500,3,130,"Tunis, Berge Du Lac"
1250,2,60,"Tunis, Berge Du Lac"
1300,2,52,"Tunis, Berge Du Lac"
1600,2,96,"Tunis, Berge Du Lac"
1300,3,98,"Tunis, Berge Du Lac"
2600,4,175,"Tunis, Berge Du Lac"
1450,4,130,"Tunis, Berge Du Lac"
3000,3,150,"Tunis, Berge Du Lac"
1500,4,170,"Tunis, Berge Du Lac"
2500,4,170,"Tunis, Berge Du Lac"
1800,4,120,"Tunis, Berge Du Lac"
2400,5,220,"Tunis, Berge Du Lac"
1400,2,60,"Tunis, Berge Du Lac"
1200,2,70,"Tunis, Berge Du Lac"
1900,2,80,"Tunis, Berge Du Lac"
2700,3,170,"Tunis, Berge Du Lac"
3300,4,250,"Tunis, Berge Du Lac"
2300,4,160,"Tunis, Berge Du Lac"
1100,2,55,"Tunis, Berge Du Lac"
3100,5,220,"Tunis, Berge Du Lac"
2500,2,160,"Tunis, Berge Du Lac"
1900,4,158,"Tunis, Berge Du Lac"
3500,4,130,"Tunis, Berge Du Lac"
1200,1,70,"Tunis, Berge Du Lac"
1600,3,90,"Tunis, Berge Du Lac"
3000,5,250,"Tunis, Berge Du Lac"
1800,2,65,"Tunis, Berge Du Lac"
1600,4,160,"Tunis, Berge Du Lac"
1500,3,118,"Tunis, Berge Du Lac"
1900,4,134,"Tunis, Berge Du Lac"
3200,2,156,"Tunis, Berge Du Lac"
1700,4,150,"Tunis, Berge Du Lac"
2200,3,120,"Tunis, Berge Du Lac"
1400,3,100,"Tunis, Berge Du Lac"
3500,3,180,"Tunis, Berge Du Lac"
2700,3,170,"Tunis, Berge Du Lac"
3000,4,250,"Tunis, Berge Du Lac"
1800,5,155,"Tunis, Berge Du Lac"
1600,1,70,"Tunis, Berge Du Lac"
2500,2,130,"Tunis, Berge Du Lac"
1800,2,80,"Tunis, Berge Du Lac"
1500,3,125,"Tunis, Berge Du Lac"
2600,4,150,"Tunis, Berge Du Lac"
2400,5,200,"Tunis, Berge Du Lac"
950,2,65,"Tunis, Berge Du Lac"
1250,3,65,"Tunis, Berge Du Lac"
2300,4,130,"Tunis, Berge Du Lac"
2700,5,235,"Tunis, Berge Du Lac"
2500,5,150,"Tunis, Berge Du Lac"
1750,3,100,"Tunis, Berge Du Lac"
3600,3,160,"Tunis, Berge Du Lac"
2200,4,180,"Tunis, Berge Du Lac"
3000,5,300,"Tunis, Berge Du Lac"
1350,2,60,"Tunis, Berge Du Lac"
3100,3,155,"Tunis, Berge Du Lac"
2100,3,120,"Tunis, Berge Du Lac"
2100,3,120,"Tunis, Berge Du Lac"
2900,4,110,"Tunis, Berge Du Lac"
3200,4,150,"Tunis, Berge Du Lac"
3500,4,200,"Tunis, Berge Du Lac"
1100,2,75,"Tunis, Berge Du Lac"
1360,3,90,"Tunis, Berge Du Lac"
2000,3,133,"Tunis, Berge Du Lac"
1350,2,60,"Tunis, Berge Du Lac"
220,2,182,"Tunis, Berge Du Lac"
1500,4,140,"Tunis, Berge Du Lac"
1000,3,110,"Tunis, Berge Du Lac"
2100,3,130,"Tunis, Berge Du Lac"
1600,3,113,"Tunis, Berge Du Lac"
3300,5,250,"Tunis, Berge Du Lac"
1600,2,100,"Tunis, Berge Du Lac"
3500,3,147,"Tunis, Berge Du Lac"
2500,3,100,"Tunis, Berge Du Lac"
3500,4,200,"Tunis, Berge Du Lac"
3000,4,150,"Tunis, Berge Du Lac"
750,2,50,"Tunis, Berge Du Lac"
1300,3,100,"Tunis, Berge Du Lac"
3600,4,140,"Tunis, Berge Du Lac"
2600,3,120,"Tunis, Berge Du Lac"
2400,3,126,"Tunis, Berge Du Lac"
700,2,45,"Tunis, Berge Du Lac"
2700,3,125,"Tunis, Berge Du Lac"
1100,2,75,"Tunis, Berge Du Lac"
2500,2,160,"Tunis, Berge Du Lac"
1500,3,130,"Tunis, Berge Du Lac"
3000,3,170,"Tunis, Berge Du Lac"
2200,5,180,"Tunis, Berge Du Lac"
220,2,215,"Tunis, Berge Du Lac"
2000,2,100,"Tunis, Berge Du Lac"
3000,4,300,"Tunis, Berge Du Lac"
1600,2,100,"Tunis, Berge Du Lac"
3200,3,150,"Tunis, Berge Du Lac"
3500,4,140,"Tunis, Berge Du Lac"
3000,4,300,"Tunis, Berge Du Lac"
1300,3,75,"Tunis, Berge Du Lac"
1300,2,75,"Tunis, Berge Du Lac"
1300,2,75,"Tunis, Berge Du Lac"
2200,5,190,"Tunis, Berge Du Lac"
2200,2,90,"Tunis, Berge Du Lac"
2800,5,250,"Tunis, Berge Du Lac"
1400,2,70,"Tunis, Berge Du Lac"
1500,3,90,"Tunis, Berge Du Lac"
2200,3,130,"Tunis, Berge Du Lac"
1600,2,130,"Tunis, Berge Du Lac"
2700,4,200,"Tunis, Berge Du Lac"
1800,4,140,"Tunis, Berge Du Lac"
3700,4,220,"Tunis, Berge Du Lac"
3500,5,175,"Tunis, Berge Du Lac"
2450,5,132,"Tunis, Berge Du Lac"
2700,4,220,"Tunis, Berge Du Lac"
3700,4,220,"Tunis, Berge Du Lac"
2500,3,120,"Tunis, Berge Du Lac"
3700,4,220,"Tunis, Berge Du Lac"
2400,4,180,"Tunis, Berge Du Lac"
3700,4,220,"Tunis, Berge Du Lac"
1800,2,80,"Tunis, Berge Du Lac"
1100,3,85,"Tunis, Berge Du Lac"
1700,4,170,"Tunis, Berge Du Lac"
600,1,50,"Tunis, Berge Du Lac"
1800,2,100,"Tunis, Berge Du Lac"
1800,3,120,"Tunis, Berge Du Lac"
1800,4,140,"Tunis, Berge Du Lac"
1350,1,75,"Tunis, Berge Du Lac"
2500,4,162,"Tunis, Berge Du Lac"
2000,3,100,"Tunis, Berge Du Lac"
3000,4,170,"Tunis, Berge Du Lac"
3400,4,115,"Tunis, Berge Du Lac"
2700,4,220,"Tunis, Berge Du Lac"
3700,4,220,"Tunis, Berge Du Lac"
1950,5,170,"Tunis, Berge Du Lac"
3000,3,178,"Tunis, Berge Du Lac"
2200,4,150,"Tunis, Berge Du Lac"
2300,5,163,"Tunis, Berge Du Lac"
2700,4,134,"Tunis, Berge Du Lac"
2700,4,100,"Tunis, Berge Du Lac"
3000,5,170,"Tunis, Berge Du Lac"
2000,4,110,"Tunis, Berge Du Lac"
3500,5,172,"Tunis, Berge Du Lac"
1500,2,78,"Tunis, Berge Du Lac"
280,4,160,"Tunis, Berge Du Lac"
2300,5,135,"Tunis, Berge Du Lac"
2000,2,100,"Tunis, Berge Du Lac"
1600,3,110,"Tunis, Berge Du Lac"
1600,3,180,"Tunis, Berge Du Lac"
2000,4,200,"Tunis, Berge Du Lac"
2500,4,185,"Tunis, Berge Du Lac"
3200,4,170,"Tunis, Berge Du Lac"
2400,5,220,"Tunis, Berge Du Lac"
1700,2,80,"Tunis, Berge Du Lac"
1000,3,90,"Tunis, Berge Du Lac"
1700,3,125,"Tunis, Berge Du Lac"
1500,3,115,"Tunis, Berge Du Lac"
2600,5,220,"Tunis, Berge Du Lac"
2200,3,120,"Tunis, Berge Du Lac"
1500,2,72,"Tunis, Berge Du Lac"
2000,3,100,"Tunis, Berge Du Lac"
1300,3,110,"Tunis, Berge Du Lac"
3500,3,205,"Tunis, Berge Du Lac"
2750,4,220,"Tunis, Berge Du Lac"
2000,2,120,"Tunis, Berge Du Lac"
1300,2,60,"Tunis, Berge Du Lac"
2500,3,230,"Tunis, Berge Du Lac"
2800,3,170,"Tunis, Berge Du Lac"
2800,3,170,"Tunis, Berge Du Lac"
3500,4,219,"Tunis, Berge Du Lac"
3500,3,232,"Tunis, Berge Du Lac"
1050,2,71,"Tunis, Berge Du Lac"
1600,3,120,"Tunis, Berge Du Lac"
1550,3,110,"Tunis, Berge Du Lac"
1300,3,110,"Tunis, Berge Du Lac"
1500,3,100,"Tunis, Berge Du Lac"
1450,4,165,"Tunis, Berge Du Lac"
1700,4,157,"Tunis, Berge Du Lac"
1800,2,50,"Tunis, Berge Du Lac"
2000,2,100,"Tunis, Berge Du Lac"
2300,3,135,"Tunis, Berge Du Lac"
2300,3,135,"Tunis, Berge Du Lac"
1500,3,96,"Tunis, Berge Du Lac"
1600,3,120,"Tunis, Berge Du Lac"
2100,3,120,"Tunis, Berge Du Lac"
2200,4,220,"Tunis, Berge Du Lac"
2400,5,220,"Tunis, Berge Du Lac"
3500,3,140,"Tunis, Berge Du Lac"
3200,3,120,"Tunis, Berge Du Lac"
1800,4,185,"Tunis, Berge Du Lac"
2500,3,138,"Tunis, Berge Du Lac"
850,3,90,"Tunis, Berge Du Lac"
2700,4,150,"Tunis, Berge Du Lac"
1800,5,192,"Tunis, Berge Du Lac"
3000,5,155,"Tunis, Berge Du Lac"
3500,5,185,"Tunis, Berge Du Lac"
3000,5,190,"Tunis, Berge Du Lac"
2800,5,185,"Tunis, Berge Du Lac"
1200,1,70,"Tunis, Berge Du Lac"
1500,2,75,"Tunis, Berge Du Lac"
2600,2,140,"Tunis, Berge Du Lac"
1300,2,60,"Tunis, Berge Du Lac"
1600,2,76,"Tunis, Berge Du Lac"
2500,3,140,"Tunis, Berge Du Lac"
1050,3,70,"Tunis, Berge Du Lac"
2700,3,120,"Tunis, Berge Du Lac"
1360,3,90,"Tunis, Berge Du Lac"
2600,3,150,"Tunis, Berge Du Lac"
2800,3,150,"Tunis, Berge Du Lac"
1300,4,150,"Tunis, Berge Du Lac"
3600,4,138,"Tunis, Berge Du Lac"
3800,4,160,"Tunis, Berge Du Lac"
2600,4,190,"Tunis, Berge Du Lac"
1680,4,110,"Tunis, Berge Du Lac"
2500,4,127,"Tunis, Berge Du Lac"
3000,4,200,"Tunis, Berge Du Lac"
1700,4,180,"Tunis, Berge Du Lac"
3500,5,180,"Tunis, Berge Du Lac"
1700,5,180,"Tunis, Berge Du Lac"
2600,4,260,"Tunis, Berge Du Lac"
1800,4,180,"Tunis, Berge Du Lac"
1350,4,160,"Tunis, Berge Du Lac"
3800,4,230,"Tunis, Berge Du Lac"
1900,4,150,"Tunis, Berge Du Lac"
2400,4,140,"Tunis, Berge Du Lac"
3900,4,250,"Tunis, Berge Du Lac"
1700,4,165,"Tunis, Berge Du Lac"
3000,5,150,"Tunis, Berge Du Lac"
1900,5,150,"Tunis, Berge Du Lac"
1700,5,175,"Tunis, Berge Du Lac"
3200,5,230,"Tunis, Berge Du Lac"
2300,5,200,"Tunis, Berge Du Lac"
2500,5,185,"Tunis, Berge Du Lac"
550,2,60,"Tunis, Carthage"
480,2,60,"Tunis, Carthage"
1100,3,100,"Tunis, Carthage"
1050,3,100,"Tunis, Carthage"
1100,3,80,"Tunis, Carthage"
1050,3,100,"Tunis, Carthage"
1100,3,100,"Tunis, Carthage"
1000,3,120,"Tunis, Carthage"
1100,3,80,"Tunis, Carthage"
1100,3,80,"Tunis, Carthage"
1000,3,100,"Tunis, Carthage"
550,3,64,"Tunis, Carthage"
2500,4,175,"Tunis, Carthage"
480,4,110,"Tunis, Carthage"
1000,4,130,"Tunis, Carthage"
850,4,50,"Tunis, Carthage"
500,2,30,"Tunis, Carthage"
1700,4,130,"Tunis, Carthage"
2000,4,130,"Tunis, Carthage"
500,2,30,"Tunis, Carthage"
850,2,100,"Tunis, Carthage"
800,2,80,"Tunis, Carthage"
2300,3,120,"Tunis, Carthage"
1500,3,100,"Tunis, Carthage"
600,3,50,"Tunis, Carthage"
1500,3,240,"Tunis, Carthage"
950,3,70,"Tunis, Carthage"
2000,3,120,"Tunis, Carthage"
1300,4,100,"Tunis, Carthage"
2500,4,100,"Tunis, Carthage"
3800,4,140,"Tunis, Carthage"
2000,4,120,"Tunis, Carthage"
1700,4,100,"Tunis, Carthage"
1390,4,166,"Tunis, Carthage"
1800,4,120,"Tunis, Carthage"
850,4,120,"Tunis, Carthage"
1500,5,200,"Tunis, Carthage"
1700,5,120,"Tunis, Carthage"
1700,5,120,"Tunis, Carthage"
3300,5,120,"Tunis, Carthage"
3300,5,120,"Tunis, Carthage"
1800,5,145,"Tunis, Carthage"
4000,5,220,"Tunis, Carthage"
4000,5,220,"Tunis, Carthage"
700,4,90,"Tunis, Carthage"
450,2,60,"Tunis, Carthage"
450,2,60,"Tunis, Carthage"
450,2,50,"Tunis, Carthage"
800,4,120,"Tunis, Carthage"
700,2,55,"Tunis, Carthage"
500,3,50,"Tunis, Carthage"
450,3,90,"Tunis, Carthage"
450,3,70,"Tunis, Carthage"
1050,3,95,"Tunis, Carthage"
500,3,90,"Tunis, Carthage"
700,3,50,"Tunis, Carthage"
550,3,50,"Tunis, Carthage"
800,3,120,"Tunis, Carthage"
1000,4,130,"Tunis, Carthage"
900,4,110,"Tunis, Carthage"
1200,2,70,"Tunis, Carthage"
2500,2,97,"Tunis, Carthage"
2000,3,110,"Tunis, Carthage"
1200,3,80,"Tunis, Carthage"
1500,3,85,"Tunis, Carthage"
1500,3,80,"Tunis, Carthage"
2300,3,90,"Tunis, Carthage"
1700,3,110,"Tunis, Carthage"
1500,3,70,"Tunis, Carthage"
2000,4,90,"Tunis, Carthage"
2700,4,100,"Tunis, Carthage"
4000,4,120,"Tunis, Carthage"
2300,4,80,"Tunis, Carthage"
1600,4,110,"Tunis, Carthage"
2000,4,160,"Tunis, Carthage"
1950,4,110,"Tunis, Carthage"
2000,4,110,"Tunis, Carthage"
2100,4,150,"Tunis, Carthage"
800,4,80,"Tunis, Carthage"
1500,4,100,"Tunis, Carthage"
4000,4,150,"Tunis, Carthage"
2500,4,90,"Tunis, Carthage"
2300,4,120,"Tunis, Carthage"
3000,4,120,"Tunis, Carthage"
2100,4,90,"Tunis, Carthage"
2600,5,150,"Tunis, Carthage"
2600,5,120,"Tunis, Carthage"
2500,5,100,"Tunis, Carthage"
1300,5,170,"Tunis, Carthage"
1100,5,90,"Tunis, Carthage"
3400,4,100,"Tunis, Carthage"
150,3,30,"Tunis, Carthage"
149,3,70,"Tunis, Carthage"
1000,3,85,"Tunis, Carthage"
700,4,90,"Tunis, Carthage"
1250,5,140,"Tunis, Carthage"
2000,5,180,"Tunis, Carthage"
120,3,60,"Tunis, Carthage"
1000,5,130,"Tunis, Carthage"
1100,4,80,"Tunis, Carthage"
1100,3,90,"Tunis, Carthage"
1100,3,90,"Tunis, Carthage"
1250,4,140,"Tunis, Carthage"
1100,4,80,"Tunis, Carthage"
1300,4,105,"Tunis, Carthage"
1600,5,150,"Tunis, Carthage"
1700,5,140,"Tunis, Carthage"
1600,5,130,"Tunis, Carthage"
1050,4,95,"Tunis, Carthage"
1800,5,230,"Tunis, Carthage"
1000,3,100,"Tunis, Carthage"
1200,3,80,"Tunis, Carthage"
1850,4,200,"Tunis, Carthage"
1800,5,180,"Tunis, Carthage"
1800,5,196,"Tunis, Carthage"
800,4,90,"Tunis, Carthage"
1800,5,197,"Tunis, Carthage"
2500,5,180,"Tunis, Carthage"
4000,5,200,"Tunis, Carthage"
900,3,90,"Tunis, Carthage"
700,4,120,"Tunis, Carthage"
1500,5,170,"Tunis, Carthage"
600,4,70,"Tunis, Carthage"
650,5,110,"Tunis, Carthage"
700,4,80,"Tunis, Carthage"
1500,4,120,"Tunis, Carthage"
